id,device_id,msg_type,latitude,longitude,height,solution_type,diff_age,station_id,source_channel,raw_data,gnss_time,e_accuracy,n_accuracy,u_accuracy,server_id,created_at
1352,STRESS-0001,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1353,STRESS-0000,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1354,STRESS-0003,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1355,STRESS-0033,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1356,STRESS-0049,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1357,STRESS-0026,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1358,STRESS-0020,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1359,STRESS-0040,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1360,STRESS-0005,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1361,STRESS-0041,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1362,STRESS-0011,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1363,STRESS-0014,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1364,STRESS-0028,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1365,STRESS-0045,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1366,STRESS-0001,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1367,STRESS-0042,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1368,STRESS-0044,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1369,STRESS-0024,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1370,STRESS-0008,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1371,STRESS-0038,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1372,STRESS-0035,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1373,STRESS-0024,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1374,STRESS-0046,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1375,STRESS-0045,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1376,STRESS-0026,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1377,STRESS-0027,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1378,STRESS-0038,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1379,STRESS-0044,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1380,STRESS-0011,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1381,STRESS-0008,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1382,STRESS-0022,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1383,STRESS-0002,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1384,STRESS-0032,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1385,STRESS-0016,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1386,STRESS-0015,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1387,STRESS-0026,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1388,STRESS-0005,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1389,STRESS-0040,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1390,STRESS-0017,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1391,STRESS-0004,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1392,STRESS-0045,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1393,STRESS-0019,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1394,STRESS-0027,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1395,STRESS-0015,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1396,STRESS-0033,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1397,STRESS-0002,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1398,STRESS-0014,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1399,STRESS-0001,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1400,STRESS-0026,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1401,STRESS-0036,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1402,STRESS-0035,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1403,STRESS-0027,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1404,STRESS-0020,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1405,STRESS-0047,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1406,STRESS-0049,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1407,STRESS-0016,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1408,STRESS-0031,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1409,STRESS-0041,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1410,STRESS-0021,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1411,STRESS-0017,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011368,135.0,135.0,270.0,SURVEY-SRV-001,1784011368
1412,STRESS-0021,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011368,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011368
1413,STRESS-0041,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1414,STRESS-0019,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1415,STRESS-0036,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1416,STRESS-0007,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1417,STRESS-0034,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1418,STRESS-0023,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1419,STRESS-0005,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1420,STRESS-0027,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1421,STRESS-0016,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1422,STRESS-0044,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1423,STRESS-0008,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1424,STRESS-0014,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1425,STRESS-0038,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1426,STRESS-0047,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1427,STRESS-0031,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1428,STRESS-0033,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1429,STRESS-0009,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1430,STRESS-0016,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1431,STRESS-0032,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1432,STRESS-0007,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1433,STRESS-0027,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1434,STRESS-0019,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1435,STRESS-0009,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1436,STRESS-0041,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1437,STRESS-0006,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1438,STRESS-0048,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1439,STRESS-0014,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1440,STRESS-0044,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1441,STRESS-0045,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1442,STRESS-0031,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1443,STRESS-0037,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1444,STRESS-0022,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1445,STRESS-0029,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1446,STRESS-0041,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1447,STRESS-0036,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1448,STRESS-0032,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1449,STRESS-0010,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1450,STRESS-0021,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1451,STRESS-0035,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1452,STRESS-0035,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1453,STRESS-0028,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1454,STRESS-0041,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1455,STRESS-0004,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1456,STRESS-0017,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1457,STRESS-0033,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1458,STRESS-0006,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1459,STRESS-0014,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1460,STRESS-0044,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1461,STRESS-0010,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1462,STRESS-0042,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1463,STRESS-0032,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1464,STRESS-0005,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1465,STRESS-0029,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1466,STRESS-0030,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1467,STRESS-0034,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1468,STRESS-0045,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1469,STRESS-0001,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1470,STRESS-0015,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1471,STRESS-0031,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1472,STRESS-0006,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1473,STRESS-0013,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1474,STRESS-0032,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1475,STRESS-0008,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1476,STRESS-0034,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1477,STRESS-0009,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1478,STRESS-0005,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1479,STRESS-0010,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1480,STRESS-0019,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1481,STRESS-0020,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1482,STRESS-0040,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1483,STRESS-0022,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1484,STRESS-0015,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1485,STRESS-0016,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1486,STRESS-0046,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011369,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011369
1487,STRESS-0000,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011369,135.0,135.0,270.0,SURVEY-SRV-001,1784011369
1488,STRESS-0024,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1489,STRESS-0027,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1490,STRESS-0044,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1491,STRESS-0039,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1492,STRESS-0042,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
1493,STRESS-0016,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
1494,STRESS-0027,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1495,STRESS-0013,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1496,STRESS-0028,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
1497,STRESS-0015,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1498,STRESS-0034,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
1499,STRESS-0014,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1500,STRESS-0035,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1501,STRESS-0043,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
1502,STRESS-0028,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
1503,STRESS-0002,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1504,STRESS-0031,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1505,STRESS-0017,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
1506,STRESS-0013,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1507,STRESS-0037,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
1508,STRESS-0049,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
1509,STRESS-0003,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
1510,STRESS-0043,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
1511,STRESS-0047,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
1512,STRESS-0027,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1513,STRESS-0010,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1514,STRESS-0048,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
1515,STRESS-0018,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1516,STRESS-0046,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1517,STRESS-0023,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1518,STRESS-0029,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1519,STRESS-0030,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
1520,STRESS-0008,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1521,STRESS-0013,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
1522,STRESS-0048,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1523,STRESS-0029,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
1524,STRESS-0004,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
1525,STRESS-0035,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
1526,STRESS-0011,GPGGA,30.43134385,120.26929845,58.68,1,0.0,"","","",1784011370,135.0,135.0,270.0,SURVEY-SRV-001,1784011370
1527,STRESS-0021,BESTPOS,30.880631,120.157907,58.68,0,0.0,"","","",1784011370,0.6,0.8999999999999999,0.0,SURVEY-SRV-001,1784011370
